cell_type,current_sp,time,current,voltage
GREPOW - 32-0003,120,2019-11-03T15:48:32.030603,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:32.631731,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:33.240997,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:33.848845,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:34.450848,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:35.059716,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:35.675640,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:36.276210,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:36.884695,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:37.493483,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:38.100998,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:38.709778,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:39.317689,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:39.918968,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:40.533485,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:41.135301,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:41.742666,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:42.357208,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:42.964212,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:43.572544,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:44.182578,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:44.785297,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:45.388367,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:45.998013,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:46.600270,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:47.209387,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:47.817637,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:48.426591,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:49.029883,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:49.669327,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:50.270398,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:50.871101,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:51.472745,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:52.073370,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:52.673511,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:53.289212,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:53.899428,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:54.508263,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:48:55.116115,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:48:55.723086,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:48:56.330750,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:48:56.946669,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:48:57.553639,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:48:58.152757,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:48:58.767351,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:48:59.374639,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:48:59.981860,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:00.595670,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:01.204286,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:01.810502,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:02.416189,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:03.029359,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:03.641993,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:04.280984,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:04.890154,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:05.490942,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:06.091555,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:06.691001,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:07.291864,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:07.898751,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:08.506127,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:09.112837,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:09.727973,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:10.335421,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:10.942531,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:11.549211,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:12.162768,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:12.769630,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:13.384418,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:13.990693,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:14.603354,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:15.210849,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:15.818217,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:16.432757,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:17.040501,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:17.647143,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:18.254030,119.96,3.176
GREPOW - 32-0003,120,2019-11-03T15:49:18.868258,119.96,3.176
