cell_type,current_sp,time,current,voltage
SONY 2170 VTC6A A,21,2019-12-01T14:31:35.814037,21.06,3.641
SONY 2170 VTC6A A,21,2019-12-01T14:31:36.418203,21.06,3.641
SONY 2170 VTC6A A,21,2019-12-01T14:31:37.022405,21.06,3.641
SONY 2170 VTC6A A,21,2019-12-01T14:31:37.626243,21.06,3.641
SONY 2170 VTC6A A,21,2019-12-01T14:31:38.230345,21.06,3.641
SONY 2170 VTC6A A,21,2019-12-01T14:31:38.834420,21.06,3.641
SONY 2170 VTC6A A,21,2019-12-01T14:31:39.440071,21.06,3.641
SONY 2170 VTC6A A,21,2019-12-01T14:31:40.043890,21.06,3.641
SONY 2170 VTC6A A,21,2019-12-01T14:31:40.648000,21.06,3.641
SONY 2170 VTC6A A,21,2019-12-01T14:31:41.251261,21.06,3.641
SONY 2170 VTC6A A,21,2019-12-01T14:31:41.854720,21.06,3.641
SONY 2170 VTC6A A,21,2019-12-01T14:31:42.465685,21.06,3.641
SONY 2170 VTC6A A,21,2019-12-01T14:31:43.085051,21.06,3.641
SONY 2170 VTC6A A,21,2019-12-01T14:31:43.696156,21.06,3.641
SONY 2170 VTC6A A,21,2019-12-01T14:31:44.301299,21.06,3.641
SONY 2170 VTC6A A,21,2019-12-01T14:31:44.908812,21.06,3.641
SONY 2170 VTC6A A,21,2019-12-01T14:31:45.547617,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:46.149515,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:46.743528,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:47.346100,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:47.954078,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:48.561996,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:49.169483,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:49.776919,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:50.384867,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:51.001295,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:51.602446,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:52.210893,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:52.818912,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:53.426419,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:54.033729,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:54.641249,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:55.249601,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:55.856944,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:56.457677,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:57.066277,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:57.673786,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:58.281293,21.06,3.624
SONY 2170 VTC6A A,21,2019-12-01T14:31:58.887776,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:31:59.495235,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:00.108816,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:00.714684,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:01.328192,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:01.934022,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:02.540261,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:03.147429,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:03.752032,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:04.364164,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:04.977192,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:05.582862,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:06.188059,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:06.801156,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:07.409199,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:08.016601,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:08.653599,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:09.246332,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:09.846024,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:10.452824,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:11.061302,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:11.668450,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:12.282491,21.06,3.608
SONY 2170 VTC6A A,21,2019-12-01T14:32:12.888414,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:13.494633,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:14.100811,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:14.714075,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:15.321543,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:15.927340,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:16.533420,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:17.147133,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:17.753041,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:18.366734,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:18.974120,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:19.580799,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:20.186883,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:20.792959,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:21.398980,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:22.004794,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:22.610934,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:23.248970,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:23.846753,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:24.444548,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:25.043128,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:25.648244,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:26.253256,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:26.866243,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:27.471773,21.06,3.591
SONY 2170 VTC6A A,21,2019-12-01T14:32:28.083871,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:28.695806,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:29.308209,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:29.913480,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:30.518871,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:31.132928,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:31.738538,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:32.343337,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:32.947700,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:33.552319,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:34.163571,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:34.767768,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:35.370550,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:35.974648,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:36.579040,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:37.183787,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:37.818436,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:38.422920,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:39.021143,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:39.625597,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:40.237013,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:40.848651,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:41.460198,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:42.063769,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:42.667463,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:43.271629,21.06,3.574
SONY 2170 VTC6A A,21,2019-12-01T14:32:43.905831,21.06,3.558
SONY 2170 VTC6A A,21,2019-12-01T14:32:44.505211,21.06,3.558
SONY 2170 VTC6A A,21,2019-12-01T14:32:45.105183,21.06,3.558
SONY 2170 VTC6A A,21,2019-12-01T14:32:45.704132,21.06,3.558
SONY 2170 VTC6A A,21,2019-12-01T14:32:46.311524,21.06,3.558
SONY 2170 VTC6A A,21,2019-12-01T14:32:46.920611,21.06,3.558
SONY 2170 VTC6A A,21,2019-12-01T14:32:47.522352,21.06,3.558
SONY 2170 VTC6A A,21,2019-12-01T14:32:48.132341,21.06,3.558
SONY 2170 VTC6A A,21,2019-12-01T14:32:48.734753,21.06,3.558
SONY 2170 VTC6A A,21,2019-12-01T14:32:49.344526,21.06,3.558
SONY 2170 VTC6A A,21,2019-12-01T14:32:49.946206,21.06,3.558
SONY 2170 VTC6A A,21,2019-12-01T14:32:50.556235,21.06,3.558
SONY 2170 VTC6A A,21,2019-12-01T14:32:51.160078,21.06,3.558
SONY 2170 VTC6A A,21,2019-12-01T14:32:51.768666,21.06,3.558
SONY 2170 VTC6A A,21,2019-12-01T14:32:52.370809,21.06,3.558
SONY 2170 VTC6A A,21,2019-12-01T14:32:52.979604,21.06,3.558
SONY 2170 VTC6A A,21,2019-12-01T14:32:53.588926,21.06,3.558
SONY 2170 VTC6A A,21,2019-12-01T14:32:54.190570,21.06,3.558
