cell_type,current_sp,time,current,voltage
Samsung INR21700-40T A,21,2019-11-30T20:51:36.075455,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:36.679434,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:37.283504,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:37.887268,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:38.493206,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:39.104703,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:39.717267,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:40.354933,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:40.955397,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:41.554608,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:42.155223,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:42.755153,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:43.362366,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:43.969893,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:44.578012,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:45.185958,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:45.794160,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:46.407267,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:47.013991,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:47.621343,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:48.236266,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:48.842905,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:49.449573,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:50.065427,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:50.665428,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:51.265642,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:51.873147,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:52.479770,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:53.086030,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:53.692072,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:54.299550,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:54.912238,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:51:55.548724,21.06,3.558
Samsung INR21700-40T A,21,2019-11-30T20:51:56.146887,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:51:56.746405,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:51:57.346164,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:51:57.945642,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:51:58.553992,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:51:59.160180,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:51:59.774147,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:52:00.380115,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:52:00.993874,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:52:01.599923,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:52:02.206678,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:52:02.812087,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:52:03.418161,21.06,3.541
